Date,Time,Lon,Lat,Depth,Mag,MagType,Source
2000-01-05,14:10:05,109.64,-9.18,55.1,4.7,mb,us
2000-01-05,16:09:46,109.61,-9.3,33.0,4.3,mb,us
2000-01-05,18:26:08,109.59,-9.2,33.0,5.8,mwc,hrv
2000-01-06,00:56:18,98.04,2.01,33.0,5.1,mwc,hrv
2000-01-07,08:34:23,98.91,-45.48,10.0,3.7,mb,us
2000-01-08,03:44:54,105.65,-6.75,61.7,5.6,mwc,hrv
2000-01-08,15:21:00,88.2,-23.64,10.0,4.4,mb,us
2000-01-09,03:01:02,111.82,-10.62,33.0,4.6,mb,us
2000-01-09,18:24:08,116.88,-49.45,10.0,4.5,mb,us
2000-01-12,13:42:40,104.06,-7.48,33.0,4.5,mb,us
2000-01-14,03:32:42,41.76,-16.01,10.0,4.7,mb,us
2000-01-15,02:11:59,111.76,-9.58,34.5,5.0,mb,us
2000-01-15,02:54:09,111.81,-9.61,33.0,4.0,mb,us
2000-01-16,09:09:34,113.96,-9.27,58.5,5.1,mwc,hrv
2000-01-18,21:33:02,66.66,1.66,10.0,5.4,mwc,hrv
2000-01-19,20:59:28,101.29,19.82,33.0,5.4,mwc,hrv
2000-01-21,09:17:23,74.38,-27.44,10.0,4.3,mb,us
2000-01-21,16:17:27,98.88,-1.23,33.0,5.0,mb,us
2000-01-22,21:14:32,66.86,-17.66,10.0,5.5,mwc,hrv
2000-01-24,03:30:26,46.67,-38.73,10.0,4.8,mb,us
2000-01-26,08:11:01,67.28,-20.04,10.0,4.3,mb,us
2000-01-27,19:51:41,113.0,-50.2,10.0,4.5,mb,us
2000-01-28,22:42:26,89.08,-1.35,10.0,5.5,mwc,hrv
2000-01-29,08:13:11,111.14,-8.63,60.7,5.4,mwc,hrv
2000-01-30,17:08:53,103.75,-7.83,33.0,4.5,mb,us
2000-02-02,10:41:51,92.99,12.83,33.0,4.7,mb,us
2000-02-02,10:53:32,92.97,12.76,33.0,3.9,mb,us
2000-02-04,15:10:42,93.64,12.14,134.4,4.2,mb,us
2000-02-04,23:04:55,95.17,12.31,33.0,4.7,mb,us
2000-02-06,10:36:06,76.19,-25.25,10.0,4.6,mb,us
2000-02-08,17:30:15,112.9,-9.59,55.7,4.5,mb,us
2000-02-09,13:48:11,65.76,-27.73,10.0,4.5,mb,us
2000-02-09,15:17:53,65.75,-27.67,10.0,4.6,mb,us
2000-02-09,18:40:38,65.72,-27.62,10.0,5.1,mwc,hrv
2000-02-10,02:54:35,65.8,-27.76,10.0,4.1,mb,us
2000-02-10,14:18:41,65.73,-27.58,10.0,5.6,mwc,hrv
2000-02-10,22:39:02,65.71,-27.43,10.0,4.4,mb,us
2000-02-10,23:00:58,65.78,-27.58,10.0,5.3,mwc,hrv
2000-02-11,02:55:25,65.71,-27.91,10.0,4.7,mb,us
2000-02-11,22:42:00,65.68,-27.64,10.0,4.8,mb,us
2000-02-12,03:11:03,112.44,-8.7,107.9,5.3,mwc,hrv
2000-02-12,07:43:05,68.63,-4.99,10.0,4.9,mb,us
2000-02-12,08:52:13,112.49,-8.72,86.4,4.6,mb,us
2000-02-13,19:12:36,113.99,-9.55,56.9,4.3,mb,us
2000-02-15,09:27:27,106.74,-7.25,83.8,4.2,mb,us
2000-02-16,18:53:04,107.76,-9.59,33.0,4.5,mb,us
2000-02-18,10:13:10,97.93,3.75,185.1,4.1,mb,us
2000-02-19,18:55:19,93.82,10.35,177.2,4.7,mb,us
2000-02-21,02:57:20,106.25,-5.87,136.3,4.8,mb,us
2000-02-22,10:27:19,102.03,-6.73,33.0,5.1,mwc,hrv
2000-02-25,14:10:25,105.19,-6.21,51.6,4.9,mb,us
2000-02-26,19:27:59,68.42,-4.02,10.0,4.6,mb,us
2000-02-28,01:52:03,65.57,-27.59,10.0,4.7,mb,us
2000-02-28,15:00:28,78.61,-35.22,10.0,5.3,mwc,hrv
2000-03-02,21:11:13,98.5,0.56,68.9,4.9,mb,us
2000-03-03,01:21:07,96.07,5.3,189.0,4.6,mb,us
2000-03-03,15:50:53,108.48,-8.8,67.5,4.4,mb,us
2000-03-04,18:13:21,96.43,3.9,33.0,3.8,mb,us
2000-03-05,13:56:07,69.09,-21.73,10.0,4.5,mb,us
2000-03-05,13:58:14,69.02,-21.75,10.0,4.6,mb,us
2000-03-07,17:40:31,68.0,-2.04,10.0,5.3,mwc,hrv
2000-03-07,18:49:18,96.1,3.6,76.7,4.8,mb,us
2000-03-09,06:05:43,68.43,-6.7,10.0,4.9,mb,us
2000-03-09,21:29:29,95.23,12.17,33.0,4.8,mb,us
2000-03-10,16:22:47,106.38,-8.7,33.0,5.5,mwb,us
2000-03-10,21:32:13,96.01,4.74,33.0,5.5,mwc,hrv
2000-03-12,08:42:24,67.4,-16.62,10.0,5.3,mwc,hrv
2000-03-13,17:06:00,67.21,-16.98,10.0,4.6,mb,us
2000-03-14,06:06:14,104.22,-6.1,33.0,5.0,mb,us
2000-03-14,06:33:18,106.23,-6.95,33.0,4.2,mb,us
2000-03-14,22:10:22,103.16,-4.72,33.0,4.9,ms,us
2000-03-15,15:51:04,112.79,-9.42,47.4,4.9,mb,us
2000-03-17,00:52:28,97.32,2.58,62.6,4.5,mb,us
2000-03-17,07:53:47,63.9,-27.92,0.0,4.3,mb,us
2000-03-17,09:28:15,102.78,-4.66,33.0,4.3,mb,us
2000-03-17,14:47:35,44.24,-41.08,10.0,5.5,mwc,hrv
2000-03-18,06:47:20,106.11,-49.19,10.0,4.2,mb,us
2000-03-21,13:51:28,108.0,-7.94,33.0,4.0,mb,us
2000-03-22,07:02:28,65.77,-12.19,10.0,5.7,mwc,hrv
2000-03-22,19:39:01,117.23,-49.45,10.0,4.9,mb,us
2000-03-25,10:46:14,50.82,-37.72,10.0,4.7,mb,us
2000-03-26,01:06:59,68.6,-21.04,10.0,4.4,mb,us
2000-03-26,10:15:27,112.9,-9.46,33.0,4.5,mb,us
2000-03-26,11:39:30,68.55,-21.12,10.0,4.0,mb,us
2000-03-28,14:30:13,99.56,-2.24,33.0,4.7,mb,us
2000-03-28,22:35:55,103.02,-6.52,33.0,4.5,mb,us
2000-03-31,17:58:25,111.37,-8.19,94.6,4.9,mb,us
2000-04-01,19:03:09,113.35,-6.0,642.2,3.7,mb,us
2000-04-02,04:29:43,108.3,-8.0,88.3,4.4,mb,us
2000-04-03,11:13:18,110.7,-8.65,82.8,5.0,mb,us
2000-04-03,19:02:30,97.22,2.49,33.0,5.0,mb,us
2000-04-05,22:21:22,67.0,-9.66,10.0,4.6,mb,us
2000-04-06,00:19:51,66.87,-9.52,10.0,4.6,mb,us
2000-04-06,02:34:48,102.97,-4.9,33.0,4.5,mb,us
2000-04-06,06:15:39,99.89,1.71,159.1,4.1,mb,us
2000-04-06,10:47:34,104.05,-5.81,33.0,4.7,mb,us
2000-04-07,00:09:27,65.62,-18.95,10.0,4.8,mb,us
2000-04-07,06:15:34,66.87,-9.36,10.0,4.8,mb,us
2000-04-07,06:48:50,113.02,-50.35,10.0,4.8,mb,us
2000-04-07,11:43:14,105.4,-7.14,33.0,4.2,ml,dja
2000-04-07,19:08:28,65.52,-18.05,10.0,6.3,mwc,hrv
