Date,Time,Lon,Lat,Depth,Mag,MagType,Source
2000-01-01,02:12:13,164.57,-11.35,33.0,4.3,mb,us
2000-01-01,06:40:49,167.03,-17.07,33.0,4.3,mb,us
2000-01-01,08:25:53,148.88,-3.21,10.0,4.5,mb,us
2000-01-02,10:56:39,154.37,-5.69,145.5,3.9,mb,us
2000-01-04,03:34:51,154.36,-5.82,400.0,4.4,mb,us
2000-01-04,06:39:34,146.73,-5.33,242.1,4.7,mb,us
2000-01-04,09:42:48,153.44,-3.77,282.8,4.5,mb,us
2000-01-04,16:32:47,150.84,-6.21,33.0,4.6,mb,us
2000-01-04,18:50:32,165.49,-11.04,33.0,4.6,mb,us
2000-01-04,19:04:51,149.81,-3.72,33.0,4.8,mb,us
2000-01-05,05:39:12,165.18,-11.15,33.0,4.6,mb,us
2000-01-05,07:40:41,165.38,-11.37,33.0,6.1,mwc,hrv
2000-01-05,08:41:40,165.41,-11.46,33.0,5.5,mwc,hrv
2000-01-05,08:59:00,166.52,-11.88,121.3,5.1,mb,us
2000-01-05,12:12:07,165.48,-11.51,33.0,5.4,mwc,hrv
2000-01-05,12:35:28,165.38,-11.1,33.0,4.1,mb,us
2000-01-05,14:44:39,165.54,-11.54,33.0,4.9,mb,us
2000-01-05,17:06:51,165.31,-11.42,33.0,4.8,mb,us
2000-01-05,17:26:06,165.26,-11.28,33.0,4.3,mb,us
2000-01-05,20:13:52,165.55,-10.93,33.0,4.7,mb,us
2000-01-05,20:30:26,165.23,-11.35,33.0,4.6,mb,us
2000-01-06,00:43:49,165.58,-11.72,33.0,4.5,mb,us
2000-01-06,12:42:34,147.65,-7.56,33.0,4.1,mb,us
2000-01-06,14:36:06,163.57,-10.8,33.0,4.3,mb,us
2000-01-06,16:26:41,165.15,-11.0,33.0,4.8,mb,us
2000-01-08,01:19:47,159.81,-9.8,33.0,6.4,mwc,hrv
