Date,Time,Lon,Lat,Depth,Mag,MagType,Source
2000-01-01,07:51:08,-179.98,-23.32,537.8,4.6,mb,us
2000-01-01,15:46:49,-174.47,-17.22,33.0,4.2,mb,us
2000-01-01,19:48:55,-176.17,-23.85,33.0,4.6,mb,us
2000-01-02,03:25:39,-172.94,-17.13,33.0,4.5,mb,us
2000-01-02,05:54:33,-178.85,-18.02,550.0,3.9,mb,us
2000-01-02,12:14:39,-178.48,-17.94,582.3,5.5,mwc,hrv
2000-01-02,13:21:01,-178.29,-20.2,550.0,3.9,mb,us
2000-01-02,15:16:32,-174.24,-20.77,33.0,5.8,mwb,us
2000-01-03,09:19:09,-174.48,-17.27,33.0,4.4,mb,us
2000-01-03,10:25:35,-174.26,-20.77,33.0,4.0,mb,us
2000-01-04,02:19:06,-174.29,-20.83,33.0,4.1,mb,us
2000-01-04,07:12:08,-176.96,-27.5,33.0,4.1,mb,us
2000-01-04,09:14:51,-177.61,-20.72,336.4,5.4,mwc,hrv
2000-01-05,07:02:29,-174.21,-20.77,33.0,5.1,mwc,hrv
2000-01-05,07:32:19,-174.1,-20.96,33.0,5.6,mwc,hrv
2000-01-07,06:05:30,-178.25,-22.06,336.0,4.7,mb,us
2000-01-07,09:14:59,-176.63,-21.86,160.2,4.6,mb,us
2000-01-07,09:31:48,-178.62,-17.96,621.6,3.9,mb,us
2000-01-07,21:45:49,-178.97,-20.82,620.9,4.7,mb,us
2000-01-08,16:47:21,-174.25,-16.92,183.4,7.2,mwc,hrv
